product,category,avg_price,nb_concurrents,nb_occurrences,cat_total_products,cat_avg_price,cat_nb_concurrents,feat_cat_popularity,feat_price_distance,feat_occurrence_score,feat_concurrent_coverage,predicted_category,confidence_score,correct_prediction,feat_price_attractiveness,cat_score,product_score,niveau_recommandation
a-parfum floral chypré,cosmetiques et soins,79.0,1,1,193,24.965803108808288,1,0.39549180327868855,2.1643283210784983,1.0,1.0,cosmetiques et soins,0.94,True,0.31602283282006904,0.748326254990232,0.745365894935791,Priorite moyenne
q-olive wood small chess board set,accessories,99.84,1,1,154,101.48167532467532,1,0.3155737704918033,0.016177061555654897,1.0,1.0,accessories,0.795,True,0.9840804696664874,0.6752717159889291,0.7453271442627952,Priorite moyenne
q-handcrafted olive wood mini salt spoons,olive wood,1.404,1,1,152,40.29213157894736,1,0.3114754098360656,0.9651544629153339,1.0,1.0,olive wood,0.96,True,0.5088658519577571,0.7100095718291631,0.7451835815288215,Priorite moyenne
q-brown and tan amazigh berber medaillon rug,rugs & kilim,352.56,1,1,130,236.3099076923077,1,0.26639344262295084,0.49193913598882644,1.0,1.0,rugs & kilim,0.955,True,0.6702686295156542,0.6806343001261034,0.7451824115013763,Priorite moyenne
q-handcrafted olive wood tray with faience tile inlay,olive wood,85.8,1,1,152,40.29213157894736,1,0.3114754098360656,1.129447996625289,1.0,1.0,olive wood,0.975,True,0.46960526933965147,0.7100095718291631,0.7450075232670108,Priorite moyenne
q-high pile white & pink diamond rug,rugs & kilim,118.56,1,1,130,236.3099076923077,1,0.26639344262295084,0.4982859514605731,1.0,1.0,rugs & kilim,0.955,True,0.6674293375207654,0.6806343001261034,0.7448984823018874,Priorite moyenne
q-tunisian handmade couffin with vegetal fiber,accessories,171.6,1,1,154,101.48167532467532,1,0.3155737704918033,0.6909456683686587,1.0,1.0,accessories,0.95,True,0.5913850567208057,0.6752717159889291,0.744807602968227,Priorite moyenne
q-big box with natural fiber halfa tunisian artisanal,accessories,31.2,1,1,154,101.48167532467532,1,0.3155737704918033,0.6925553249615202,1.0,1.0,accessories,0.95,True,0.5908226367860293,0.6752717159889291,0.7447513609747494,Priorite moyenne
q-decorative plate home deco painted in tunisia,handcrafted ceramics,15.6,1,1,262,31.49497709923664,1,0.5368852459016393,0.5046829068797446,1.0,1.0,handcrafted ceramics,0.645,True,0.6645918521621917,0.7973638311850832,0.7445590006335637,Priorite moyenne
q-off white mixed textures kilim rug,rugs & kilim,109.2,1,1,130,236.3099076923077,1,0.26639344262295084,0.5378949549585491,1.0,1.0,rugs & kilim,0.96,True,0.650239469721749,0.6806343001261034,0.7444294955219857,Priorite moyenne
q-amazigh berber kilim rug knotted lines red on white,rugs & kilim,93.6,1,1,130,236.3099076923077,1,0.26639344262295084,0.6039099607885091,1.0,1.0,rugs & kilim,0.97,True,0.6234763948397597,0.6806343001261034,0.7442531880337867,Priorite moyenne
q-tunisian handmade couffin with black hand,accessories,62.4,1,1,154,101.48167532467532,1,0.3155737704918033,0.38511065977703596,1.0,1.0,accessories,0.895,True,0.7219639766262228,0.6752717159889291,0.7441154949587688,Priorite moyenne
q-handmade zigzag red rug,rugs & kilim,156.0,1,1,130,236.3099076923077,1,0.26639344262295084,0.33984993746866915,1.0,1.0,rugs & kilim,0.92,True,0.746352238437436,0.6806343001261034,0.7440407723935545,Priorite moyenne
q-amazigh berber geometric kilim rug white and grey,rugs & kilim,184.08,1,1,130,236.3099076923077,1,0.26639344262295084,0.22102292697474119,1.0,1.0,rugs & kilim,0.89,True,0.8189854407383184,0.6806343001261034,0.7438040926236427,Priorite moyenne
a-soin anti-rides,cosmetiques et soins,100.0,1,1,193,24.965803108808288,1,0.39549180327868855,3.0054788767936613,1.0,1.0,cosmetiques et soins,0.96,True,0.24965803859150248,0.748326254990232,0.7437294155129344,Priorite moyenne
q-small basket woven with fiber,accessories,28.08,1,1,154,101.48167532467532,1,0.3155737704918033,0.7232997914799686,1.0,1.0,accessories,0.95,True,0.5802820872746701,0.6752717159889291,0.7436973060236135,Priorite moyenne
q-handmade olive wood rustic chess board,olive wood,78.0,1,1,152,40.29213157894736,1,0.3114754098360656,0.9358618173701483,1.0,1.0,olive wood,0.95,True,0.5165657956715586,0.7100095718291631,0.7434535759002016,Priorite moyenne
q-yellow & grey amazigh tunisian kilim,rugs & kilim,312.0,1,1,130,236.3099076923077,1,0.26639344262295084,0.3203001208309305,1.0,1.0,rugs & kilim,0.91,True,0.7574035510734106,0.6806343001261034,0.742645903657152,Priorite moyenne
q-natural tunisian handmade couffin with black design,accessories,171.6,1,1,154,101.48167532467532,1,0.3155737704918033,0.6909456683686587,1.0,1.0,accessories,0.94,True,0.5913850567208057,0.6752717159889291,0.7423076029682271,Priorite moyenne
q-handmade white kilim with pink lines,rugs & kilim,159.12,1,1,130,236.3099076923077,1,0.26639344262295084,0.32664693630267716,1.0,1.0,rugs & kilim,0.91,True,0.7537800545388272,0.6806343001261034,0.7422835540036936,Priorite moyenne
q-palm fiber storage box,accessories,31.2,1,1,154,101.48167532467532,1,0.3155737704918033,0.6925553249615202,1.0,1.0,accessories,0.94,True,0.5908226367860293,0.6752717159889291,0.7422513609747494,Priorite moyenne
q-olive wood bottle stopper,olive wood,6.24,1,1,152,40.29213157894736,1,0.3114754098360656,0.8451310317771464,1.0,1.0,olive wood,0.935,True,0.5419669295989485,0.7100095718291631,0.7422436892929406,Priorite moyenne
q-premium 27 cm olive wood clamp – handcrafted in tunisia,olive wood,12.48,1,1,152,40.29213157894736,1,0.3114754098360656,0.6902620883730339,1.0,1.0,olive wood,0.915,True,0.5916242261355767,0.7100095718291631,0.7422094189466034,Priorite moyenne
q-meduim olive wood bowls,olive wood,82.68,1,1,152,40.29213157894736,1,0.3114754098360656,1.052013524923233,1.0,1.0,olive wood,0.955,True,0.4873262226853064,0.7100095718291631,0.7417796186015764,Priorite moyenne
q-handmade carpet geometric with blue and white color,rugs & kilim,249.6,1,1,130,236.3099076923077,1,0.26639344262295084,0.05624009751109062,1.0,1.0,rugs & kilim,0.83,True,0.9467544380831461,0.6806343001261034,0.7415809923581255,Priorite moyenne
q-traditional tree tan base rug,rugs & kilim,414.48,1,1,130,236.3099076923077,1,0.26639344262295084,0.7539679283600522,1.0,1.0,rugs & kilim,0.98,True,0.5701358524468535,0.6806343001261034,0.7414191337944962,Priorite moyenne
q-traditional floral tan base rug,rugs & kilim,414.48,1,1,130,236.3099076923077,1,0.26639344262295084,0.7539679283600522,1.0,1.0,rugs & kilim,0.98,True,0.5701358524468535,0.6806343001261034,0.7414191337944962,Priorite moyenne
q-tunisian handicrafts margoum with line,rugs & kilim,187.2,1,1,130,236.3099076923077,1,0.26639344262295084,0.20781992580874928,1.0,1.0,rugs & kilim,0.875,True,0.8279379886288974,0.6806343001261034,0.7409493474127006,Priorite moyenne
a-argile verte,cosmetiques et soins,1.8,1,1,193,24.965803108808288,1,0.39549180327868855,0.9279013408839119,1.0,1.0,cosmetiques et soins,0.84,True,0.5186987418876507,0.748326254990232,0.7406334858425492,Priorite moyenne
q-tunisian handmade koffa with purple color,accessories,78.0,1,1,154,101.48167532467532,1,0.3155737704918033,0.23138832718479385,1.0,1.0,accessories,0.845,True,0.812091505111312,0.6752717159889291,0.7406282478072777,Priorite moyenne
a-crème visage de nuit,cosmetiques et soins,56.5,1,1,193,24.965803108808288,1,0.39549180327868855,1.2630955828122516,1.0,1.0,cosmetiques et soins,0.87,True,0.4418726312731975,0.748326254990232,0.7404508747811039,Priorite moyenne
q-small table set braided natural fiber,accessories,21.84,1,1,154,101.48167532467532,1,0.3155737704918033,0.7847887245168654,1.0,1.0,accessories,0.945,True,0.5602904065133512,0.6752717159889291,0.7404481379474815,Priorite moyenne
q-olive wood small pepper and salt mill set,olive wood,37.44,1,1,152,40.29213157894736,1,0.3114754098360656,0.0707863147565836,1.0,1.0,olive wood,0.77,True,0.9338931458302442,0.7100095718291631,0.7401863109160702,Priorite moyenne
q-red medaillon floral rug,rugs & kilim,414.48,1,1,130,236.3099076923077,1,0.26639344262295084,0.7539679283600522,1.0,1.0,rugs & kilim,0.975,True,0.5701358524468535,0.6806343001261034,0.7401691337944962,Priorite moyenne
q-olive wood nesting bowls set of 6,olive wood,90.48,1,1,152,40.29213157894736,1,0.3114754098360656,1.2455997041783735,1.0,1.0,olive wood,0.965,True,0.44531534188364297,0.7100095718291631,0.74007853052141,Priorite moyenne
q-rectangular chess board natural olive wood,olive wood,90.48,1,1,152,40.29213157894736,1,0.3114754098360656,1.2455997041783735,1.0,1.0,olive wood,0.965,True,0.44531534188364297,0.7100095718291631,0.74007853052141,Priorite moyenne
q-fiber and leather handmade pouch with blue color,accessories,15.6,1,1,154,101.48167532467532,1,0.3155737704918033,0.8462776575537623,1.0,1.0,accessories,0.95,True,0.5416303424940735,0.6752717159889291,0.7398321315455538,Priorite moyenne
q-black & white small rug with triangles,rugs & kilim,87.36,1,1,130,236.3099076923077,1,0.26639344262295084,0.6303159631204931,1.0,1.0,rugs & kilim,0.955,True,0.6133780338419542,0.6806343001261034,0.7394933519340063,Priorite moyenne
q-basket woven with fiber,accessories,37.44,1,1,154,101.48167532467532,1,0.3155737704918033,0.6310663919246233,1.0,1.0,accessories,0.92,True,0.6130958279509526,0.6752717159889291,0.7394786800912417,Priorite moyenne
q-brown small rug,rugs & kilim,93.6,1,1,130,236.3099076923077,1,0.26639344262295084,0.6039099607885091,1.0,1.0,rugs & kilim,0.95,True,0.6234763948397597,0.6806343001261034,0.7392531880337867,Priorite moyenne
q-handcrafted olive wood rustic chess board,olive wood,87.36,1,1,152,40.29213157894736,1,0.3114754098360656,1.1681652324763172,1.0,1.0,olive wood,0.955,True,0.46121946105457756,0.7100095718291631,0.7391689424385034,Priorite moyenne
q-square turquoise and orange carpet from kesra artisans,accessories,62.4,1,1,154,101.48167532467532,1,0.3155737704918033,0.38511065977703596,1.0,1.0,accessories,0.875,True,0.7219639766262228,0.6752717159889291,0.7391154949587688,Priorite moyenne
q-box with natural fiber halfa tunisian artisanal product,accessories,24.96,1,1,154,101.48167532467532,1,0.3155737704918033,0.754044257998417,1.0,1.0,accessories,0.935,True,0.5701110422043311,0.6752717159889291,0.7389302015165796,Priorite moyenne
q-tunisian handmade palm fiber basket,accessories,28.08,1,1,154,101.48167532467532,1,0.3155737704918033,0.7232997914799686,1.0,1.0,accessories,0.93,True,0.5802820872746701,0.6752717159889291,0.7386973060236135,Priorite moyenne
q-olive wood stirring spoon with hole,olive wood,7.8,1,1,152,40.29213157894736,1,0.3114754098360656,0.8064137959261185,1.0,1.0,olive wood,0.915,True,0.553583017498666,0.7100095718291631,0.7384052980829123,Priorite moyenne
q-olive wood cutting board with handle 30 cm,olive wood,18.72,1,1,152,40.29213157894736,1,0.3114754098360656,0.5353931449689213,1.0,1.0,olive wood,0.875,True,0.6512989870227938,0.7100095718291631,0.7381768950353251,Priorite moyenne
"a-lot ""spa chez soi""",cosmetiques et soins,97.3,1,1,193,24.965803108808288,1,0.39549180327868855,2.8973309482017116,1.0,1.0,cosmetiques et soins,0.935,True,0.2565858566518236,0.748326254990232,0.7381721973189664,Priorite moyenne
q-blue and grey striped carpet,accessories,140.4,1,1,154,101.48167532467532,1,0.3155737704918033,0.38350100318417457,1.0,1.0,accessories,0.87,True,0.7228039572782861,0.6752717159889291,0.7379494930239751,Priorite moyenne
q-traditional handmade carpet with decorated tiles,rugs & kilim,305.76,1,1,130,236.3099076923077,1,0.26639344262295084,0.2938941184989465,1.0,1.0,rugs & kilim,0.885,True,0.7728607663508861,0.6806343001261034,0.7379416251848994,Priorite moyenne
q-multicolor traditional imagery rug,rugs & kilim,414.48,1,1,130,236.3099076923077,1,0.26639344262295084,0.7539679283600522,1.0,1.0,rugs & kilim,0.965,True,0.5701358524468535,0.6806343001261034,0.7376691337944962,Priorite moyenne
q-handmade tunisian fiber and leather brown pouch,accessories,68.64,1,1,154,101.48167532467532,1,0.3155737704918033,0.3236217267401391,1.0,1.0,accessories,0.855,True,0.7555028599166578,0.6752717159889291,0.7374693832878123,Priorite moyenne
a-savons nesri,cosmetiques et soins,2.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.9198903832104341,1.0,1.0,cosmetiques et soins,0.825,True,0.5208630704883283,0.748326254990232,0.7370999187026168,Priorite moyenne
q-colorful tunisian handmade kilim,rugs & kilim,299.52,1,1,130,236.3099076923077,1,0.26639344262295084,0.26748811616696244,1.0,1.0,rugs & kilim,0.875,True,0.7889620322627727,0.6806343001261034,0.7370517517760882,Priorite moyenne
q-brown halfa rug with pattern,rugs & kilim,62.4,1,1,130,236.3099076923077,1,0.26639344262295084,0.735939972448429,1.0,1.0,rugs & kilim,0.96,True,0.5760567852986103,0.6806343001261034,0.7370112270796718,Priorite moyenne
q-halfa rug with blue color,rugs & kilim,53.04,1,1,130,236.3099076923077,1,0.26639344262295084,0.775548975946405,1.0,1.0,rugs & kilim,0.965,True,0.563206092057798,0.6806343001261034,0.7369761577555907,Priorite moyenne
a-huile de pépins de figue de barbarie bio,cosmetiques et soins,79.0,1,1,193,24.965803108808288,1,0.39549180327868855,2.1643283210784983,1.0,1.0,cosmetiques et soins,0.905,True,0.31602283282006904,0.748326254990232,0.7366158949357909,Priorite moyenne
q-red and orange berber kesra carpet sample,accessories,62.4,1,1,154,101.48167532467532,1,0.3155737704918033,0.38511065977703596,1.0,1.0,accessories,0.865,True,0.7219639766262228,0.6752717159889291,0.7366154949587688,Priorite moyenne
q-wood handmade fiber basket,accessories,62.4,1,1,154,101.48167532467532,1,0.3155737704918033,0.38511065977703596,1.0,1.0,accessories,0.865,True,0.7219639766262228,0.6752717159889291,0.7366154949587688,Priorite moyenne
a-soins caviar royal,cosmetiques et soins,120.0,1,1,193,24.965803108808288,1,0.39549180327868855,3.806574644141436,1.0,1.0,cosmetiques et soins,0.945,True,0.208048365839666,0.748326254990232,0.7358184482377507,Priorite moyenne
q-amazigh berber geometric kilim rug,rugs & kilim,363.48,1,1,130,236.3099076923077,1,0.26639344262295084,0.5381496400697985,1.0,1.0,rugs & kilim,0.925,True,0.6501318037916141,0.6806343001261034,0.7356687289289722,Priorite moyenne
q-fiber and glass pitcher,accessories,46.8,1,1,154,101.48167532467532,1,0.3155737704918033,0.5388329923692781,1.0,1.0,accessories,0.89,True,0.6498430986070431,0.6752717159889291,0.7356534071568508,Priorite moyenne
q-handmade decorated berber gray kilim,rugs & kilim,305.76,1,1,130,236.3099076923077,1,0.26639344262295084,0.2938941184989465,1.0,1.0,rugs & kilim,0.875,True,0.7728607663508861,0.6806343001261034,0.7354416251848994,Priorite moyenne
q-brown and tan one line portrait rug,rugs & kilim,414.48,1,1,130,236.3099076923077,1,0.26639344262295084,0.7539679283600522,1.0,1.0,rugs & kilim,0.955,True,0.5701358524468535,0.6806343001261034,0.7351691337944962,Priorite moyenne
q-white & pink small rug with triangles,rugs & kilim,87.36,1,1,130,236.3099076923077,1,0.26639344262295084,0.6303159631204931,1.0,1.0,rugs & kilim,0.935,True,0.6133780338419542,0.6806343001261034,0.7344933519340062,Priorite moyenne
q-halfa rug with red color,rugs & kilim,53.04,1,1,130,236.3099076923077,1,0.26639344262295084,0.775548975946405,1.0,1.0,rugs & kilim,0.955,True,0.563206092057798,0.6806343001261034,0.7344761577555907,Priorite moyenne
q-high pile white and yellow diamond rug,rugs & kilim,390.0,1,1,130,236.3099076923077,1,0.26639344262295084,0.6503751499807303,1.0,1.0,rugs & kilim,0.935,True,0.6059228412471406,0.6806343001261034,0.7337478326745249,Priorite moyenne
q-olive wood salt mill,olive wood,121.68,1,1,152,40.29213157894736,1,0.3114754098360656,2.019944421198937,1.0,1.0,olive wood,0.985,True,0.3311319218262281,0.7100095718291631,0.7336601885156685,Priorite moyenne
q-handmade tunisian kilim with berber motifs,rugs & kilim,305.76,1,1,130,236.3099076923077,1,0.26639344262295084,0.2938941184989465,1.0,1.0,rugs & kilim,0.865,True,0.7728607663508861,0.6806343001261034,0.7329416251848994,Priorite moyenne
q-handmade kilim with berber,rugs & kilim,365.04,1,1,130,236.3099076923077,1,0.26639344262295084,0.5447511406527945,1.0,1.0,rugs & kilim,0.915,True,0.6473534627573806,0.6806343001261034,0.7328908948255489,Priorite moyenne
q-medium rustic serving olive wood bowl,olive wood,98.28,1,1,152,40.29213157894736,1,0.3114754098360656,1.4391858834335143,1.0,1.0,olive wood,0.95,True,0.40997285479217044,0.7100095718291631,0.7327942818122628,Priorite moyenne
q-olive wood pepper and salt mill,olive wood,121.68,1,1,152,40.29213157894736,1,0.3114754098360656,2.019944421198937,1.0,1.0,olive wood,0.98,True,0.3311319218262281,0.7100095718291631,0.7324101885156685,Priorite moyenne
q-palm fiber tote bag and handbag daily use,accessories,171.6,1,1,154,101.48167532467532,1,0.3155737704918033,0.6909456683686587,1.0,1.0,accessories,0.9,True,0.5913850567208057,0.6752717159889291,0.7323076029682271,Priorite moyenne
q-palm fiber artisanal tunisian couffin natural color,accessories,171.6,1,1,154,101.48167532467532,1,0.3155737704918033,0.6909456683686587,1.0,1.0,accessories,0.9,True,0.5913850567208057,0.6752717159889291,0.7323076029682271,Priorite moyenne
q-decorated rectangular dish,handcrafted ceramics,21.84,1,1,262,31.49497709923664,1,0.5368852459016393,0.30655608233207987,1.0,1.0,handcrafted ceramics,0.555,True,0.7653708964525227,0.7973638311850832,0.7321369050625969,Priorite moyenne
q-handmade palm fiber hat with red color,accessories,53.04,1,1,154,101.48167532467532,1,0.3155737704918033,0.4773440593323812,1.0,1.0,accessories,0.865,True,0.6768903923788103,0.6752717159889291,0.7321081365340275,Priorite moyenne
a-beurre de cacao,cosmetiques et soins,30.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.2016436910764503,1.0,1.0,cosmetiques et soins,0.68,True,0.8321934425538282,0.748326254990232,0.731982955909167,Priorite moyenne
